Team,Level,Name,Code,Act,Region,Rule,Location Type,Hint Info,Notes
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 91,0x93930e2a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 92,0x93930e2b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 93,0x93930e2c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 94,0x93930e2d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 95,0x93930e2e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 96,0x93930e2f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 97,0x93930e30,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 98,0x93930e31,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 99,0x93930e32,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 100,0x93930e33,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 101,0x93930e34,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 102,0x93930e35,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 103,0x93930e36,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 104,0x93930e37,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 105,0x93930e38,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 106,0x93930e39,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 107,0x93930e3a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 108,0x93930e3b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 109,0x93930e3c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 110,0x93930e3d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 111,0x93930e3e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 112,0x93930e3f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 113,0x93930e40,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 114,0x93930e41,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 115,0x93930e42,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 116,0x93930e43,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 117,0x93930e44,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 118,0x93930e45,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 119,0x93930e46,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 120,0x93930e47,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 121,0x93930e48,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 122,0x93930e49,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 123,0x93930e4a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 124,0x93930e4b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 125,0x93930e4c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 126,0x93930e4d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 127,0x93930e4e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 128,0x93930e4f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 129,0x93930e50,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 130,0x93930e51,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 131,0x93930e52,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 132,0x93930e53,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 133,0x93930e54,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 134,0x93930e55,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 135,0x93930e56,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 136,0x93930e57,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 137,0x93930e58,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 138,0x93930e59,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 139,0x93930e5a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 140,0x93930e5b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 141,0x93930e5c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 142,0x93930e5d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 143,0x93930e5e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 144,0x93930e5f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 145,0x93930e60,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 146,0x93930e61,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 147,0x93930e62,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 148,0x93930e63,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 149,0x93930e64,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 150,0x93930e65,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 151,0x93930e66,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 152,0x93930e67,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 153,0x93930e68,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 154,0x93930e69,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 155,0x93930e6a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 156,0x93930e6b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 157,0x93930e6c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 158,0x93930e6d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 159,0x93930e6e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 160,0x93930e6f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 161,0x93930e70,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 162,0x93930e71,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 163,0x93930e72,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 164,0x93930e73,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 165,0x93930e74,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 166,0x93930e75,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 167,0x93930e76,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 168,0x93930e77,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 169,0x93930e78,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 170,0x93930e79,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 171,0x93930e7a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 172,0x93930e7b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 173,0x93930e7c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 174,0x93930e7d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 175,0x93930e7e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 176,0x93930e7f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 177,0x93930e80,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 178,0x93930e81,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 179,0x93930e82,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 180,0x93930e83,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 181,0x93930e84,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 182,0x93930e85,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 183,0x93930e86,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 184,0x93930e87,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 185,0x93930e88,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 186,0x93930e89,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 187,0x93930e8a,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 188,0x93930e8b,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 189,0x93930e8c,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 190,0x93930e8d,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 191,0x93930e8e,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 192,0x93930e8f,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 193,0x93930e90,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 194,0x93930e91,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 195,0x93930e92,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 196,0x93930e93,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 197,0x93930e94,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 198,0x93930e95,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 199,0x93930e96,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 2 Rings Collected: 200,0x93930e97,2,Lost Jungle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 1,0x93930e98,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 2,0x93930e99,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 3,0x93930e9a,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 4,0x93930e9b,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 5,0x93930e9c,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 6,0x93930e9d,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 7,0x93930e9e,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 8,0x93930e9f,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 9,0x93930ea0,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 10,0x93930ea1,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 11,0x93930ea2,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 12,0x93930ea3,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 13,0x93930ea4,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 14,0x93930ea5,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 15,0x93930ea6,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 16,0x93930ea7,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 17,0x93930ea8,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 18,0x93930ea9,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 19,0x93930eaa,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 20,0x93930eab,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 21,0x93930eac,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 22,0x93930ead,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 23,0x93930eae,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 24,0x93930eaf,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 25,0x93930eb0,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 26,0x93930eb1,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 27,0x93930eb2,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 28,0x93930eb3,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 29,0x93930eb4,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 30,0x93930eb5,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 31,0x93930eb6,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 32,0x93930eb7,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 33,0x93930eb8,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 34,0x93930eb9,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 35,0x93930eba,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 36,0x93930ebb,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 37,0x93930ebc,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 38,0x93930ebd,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 39,0x93930ebe,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 40,0x93930ebf,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 41,0x93930ec0,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 42,0x93930ec1,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 43,0x93930ec2,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 44,0x93930ec3,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 45,0x93930ec4,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 46,0x93930ec5,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 47,0x93930ec6,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 48,0x93930ec7,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 49,0x93930ec8,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 50,0x93930ec9,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 51,0x93930eca,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 52,0x93930ecb,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 53,0x93930ecc,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 54,0x93930ecd,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 55,0x93930ece,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 56,0x93930ecf,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 57,0x93930ed0,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 58,0x93930ed1,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 59,0x93930ed2,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 60,0x93930ed3,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 61,0x93930ed4,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 62,0x93930ed5,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 63,0x93930ed6,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 64,0x93930ed7,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 65,0x93930ed8,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 66,0x93930ed9,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 67,0x93930eda,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 68,0x93930edb,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 69,0x93930edc,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 70,0x93930edd,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 71,0x93930ede,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 72,0x93930edf,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 73,0x93930ee0,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 74,0x93930ee1,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 75,0x93930ee2,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 76,0x93930ee3,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 77,0x93930ee4,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 78,0x93930ee5,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 79,0x93930ee6,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 80,0x93930ee7,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 81,0x93930ee8,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 82,0x93930ee9,2,Hang Castle Rose ObjSanity,,ObjSanity,,
Rose,Hang Castle,Hang Castle Rose Act 2 Rings Collected: 83,0x93930eea,2,Hang Castle Rose ObjSanity,,ObjSanity,,
